event_id,title,area,subarea,semantic_cluster_id,semantic_cluster_label,taxonomy_confidence,review_status,topic_group,topic,is_oral,award,public_total_votes,visits_last_7_days,github_url,github_repo,github_stars,artifact_confidence,needs_manual_check_reason,primary_contribution_type,method_families,evaluation_settings,benchmark_mentions,dataset_mentions,metric_mentions,evidence_confidence,author_count,institution_count,url,alphaxiv_url,signal_score
63837,Expanding the AI Evaluation Toolbox with Statistical Models,"Data-Centric, Causal, and Federated ML","Labels, datasets, and supervised data quality",17,label / labels / machine / machine learning,medium,needs_review,General Machine Learning,General Machine Learning->Evaluation,false,,0,0,,,0,no_github_url,,Benchmark / evaluation,Agents / tool use,language/llm,,,accuracy,medium,6,3,https://icml.cc/virtual/2026/poster/63837,,0
63115,Expected Returns and Policy Inconsistency-Aware Offline Federated Deep Reinforcement Learning,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Reinforcement Learning,Reinforcement Learning->Batch/Offline,false,,0,0,,,0,no_github_url,,Dataset / data resource,RL / policy optimization,security/safety,,,,medium,6,3,https://icml.cc/virtual/2026/poster/63115,,0
68779,Expert Routing with Synthetic Data for Domain Incremental Learning,"Data-Centric, Causal, and Federated ML","Labels, datasets, and supervised data quality",17,label / labels / machine / machine learning,medium,needs_review,Unknown,,false,,0,0,,,0,no_github_url,,Position / conceptual,Reasoning / test-time compute,vision/video; language/llm; theory/synthetic,,,,medium,7,5,https://icml.cc/virtual/2026/poster/68779,,0
62427,Explainable Federated Learning via Global–Local Attribution Alignment,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Social Aspects,"Social Aspects->Accountability, Transparency, and Interpretability",false,,0,0,,,0,no_github_url,,Benchmark / evaluation,LLM post-training,vision/video; language/llm; security/safety,,,accuracy,medium,4,3,https://icml.cc/virtual/2026/poster/62427,,0
63479,FEDEMOE: IMPROVING PERSONALIZATION ON HET- EROGENEOUS FEDERATED LEARNING VIA ELASTIC MIXTURE OF EXPERTS ARCHITECTURE,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,General Machine Learning,General Machine Learning->Scalable Algorithms,false,,0,0,,,0,no_github_url,,Dataset / data resource,,,,,accuracy,low,4,4,https://icml.cc/virtual/2026/poster/63479,,0
62534,Factor-Wise Homogeneity of Slot-Attention for Continual Object-Centric Learning,"Data-Centric, Causal, and Federated ML","Continual learning, forgetting, and task adaptation",10,continual / forgetting / continual learning / task,medium,needs_review,General Machine Learning,General Machine Learning->Representation Learning,false,,0,0,,,0,no_github_url,,System / infrastructure,LLM post-training; Transformer / attention,,,,,low,5,2,https://icml.cc/virtual/2026/poster/62534,,0
61883,Fair Classification with Efficient and Post-hoc Controllable Fairness-Accuracy Trade-off,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Social Aspects,Social Aspects->Fairness,false,,0,0,,,0,no_github_url,,Dataset / data resource,,robotics/embodied,,,accuracy,medium,2,2,https://icml.cc/virtual/2026/poster/61883,,0
62867,Fair-FedMOE: Group-Fair One-Shot Federated Learning via Prototype-Guided Experts for Medical Imaging Analysis,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Applications,Applications->Health / Medicine,false,,0,0,,,0,no_github_url,,Dataset / data resource,LLM post-training; Agents / tool use,math/code/verifiable; vision/video; science/domain,,,accuracy,medium,10,6,https://icml.cc/virtual/2026/poster/62867,,0
63321,FairGB: A Fair Granular-Ball Generation Method for Data Classification,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Social Aspects,Social Aspects->Fairness,false,,0,0,,,0,no_github_url,,Benchmark / evaluation,,security/safety; theory/synthetic,,,accuracy,medium,6,1,https://icml.cc/virtual/2026/poster/63321,,0
65668,FairMerging: Rethinking Model Merging through the Lens of Fairness,"Data-Centric, Causal, and Federated ML","Labels, datasets, and supervised data quality",17,label / labels / machine / machine learning,medium,needs_review,Unknown,,false,,0,0,,,0,no_github_url,,Dataset / data resource,LLM post-training; Reasoning / test-time compute,theory/synthetic,,,accuracy,medium,7,1,https://icml.cc/virtual/2026/poster/65668,,0
63216,FairRARI: A Plug and Play Framework for Fairness-Aware PageRank,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Social Aspects,Social Aspects->Fairness,false,,0,0,,,0,no_github_url,,Dataset / data resource,Bayesian / probabilistic; Graphs / geometry,,,,,low,2,1,https://icml.cc/virtual/2026/poster/63216,https://www.alphaxiv.org/abs/2602.08589,0
60639,Faster Query-Key Learning Sharpens Attention in Self-Attention Models,"Data-Centric, Causal, and Federated ML","Continual learning, forgetting, and task adaptation",10,continual / forgetting / continual learning / task,medium,needs_review,Deep Learning,Deep Learning->Attention Mechanisms,false,,0,0,,,0,no_github_url,,Method / algorithm,Diffusion / flow; Transformer / attention,,,,,low,2,2,https://icml.cc/virtual/2026/poster/60639,,0
61084,Feasible Fusion: Constrained Joint Estimation under Structural Non-Overlap,"Data-Centric, Causal, and Federated ML",Causal inference and causal discovery,5,causal / causality / learning causality / treatment,high,stable_seed,General Machine Learning,General Machine Learning->Causality,false,,0,0,,,0,no_github_url,,Theory / proof,Causal / data-centric,theory/synthetic,,,,medium,7,7,https://icml.cc/virtual/2026/poster/61084,https://www.alphaxiv.org/abs/2602.22612,0
61413,FedARC: Anchor-Guided Residual Compensation for Data and Model Heterogeneous Federated Learning,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Deep Learning,Deep Learning->Everything Else,false,,0,0,,,0,no_github_url,,Benchmark / evaluation,LLM post-training,,,,accuracy,medium,5,3,https://icml.cc/virtual/2026/poster/61413,,0
62078,FedCDWA: Decoupled Federated Prototype Distillation with Hierarchical Wasserstein Aggregation,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Optimization,"Optimization->Large Scale, Parallel and Distributed",false,,0,0,,,0,no_github_url,,Dataset / data resource,LLM post-training; Graphs / geometry,,,,accuracy,medium,6,5,https://icml.cc/virtual/2026/poster/62078,,0
60625,FedGain: Toward Negative-Gain-Free Client Collaboration in Federated Learning,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,General Machine Learning,General Machine Learning->Methodology,false,,0,0,,,0,no_github_url,,Method / algorithm,,,,,,low,4,3,https://icml.cc/virtual/2026/poster/60625,,0
62043,FedHera: Towards Drift-Resilient Federated Fine-tuning with Heterogeneous Resources,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Deep Learning,Deep Learning->Everything Else,false,,0,0,,,0,no_github_url,,Method / algorithm,LLM post-training,language/llm; security/safety,,,accuracy,medium,5,1,https://icml.cc/virtual/2026/poster/62043,,0
68825,FedLog: Personalized Federated Classification with Less Communication and More Flexibility,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,General Machine Learning,General Machine Learning->Scalable Algorithms,false,,0,0,,,0,no_github_url,,Theory / proof,Bayesian / probabilistic,security/safety,,,accuracy,medium,4,3,https://icml.cc/virtual/2026/poster/68825,https://www.alphaxiv.org/abs/2407.08337,0
65320,FedPAT: Federated Test-Time Adaptation via Prototype Affinity Topology,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Deep Learning,Deep Learning->Algorithms,false,,0,0,,,0,no_github_url,,Method / algorithm,Reasoning / test-time compute; Diffusion / flow,security/safety,,,,medium,5,2,https://icml.cc/virtual/2026/poster/65320,,0
66302,FedPDG: Prediction Discrepancy–Guided Data Generation for Heterogeneous Federated Learning,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Deep Learning,Deep Learning->Generative Models and Autoencoders,false,,0,0,,,0,no_github_url,,Benchmark / evaluation,LLM post-training; Diffusion / flow,security/safety; theory/synthetic,,,,medium,5,3,https://icml.cc/virtual/2026/poster/66302,,0
63191,FedPissa: Towards Federated Personalized Adaptation of Foundation Models via LoRA Subspace Mapping,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Deep Learning,Deep Learning->Foundation Models,false,,0,0,,,0,no_github_url,,Method / algorithm,LLM post-training; Compression / efficiency,,,,accuracy,medium,7,5,https://icml.cc/virtual/2026/poster/63191,,0
61246,FedReLa: Imbalanced Federated Learning via Re-Labeling,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,General Machine Learning,General Machine Learning->Supervised Learning,false,,0,0,,,0,no_github_url,,Dataset / data resource,,security/safety,,,accuracy,medium,6,2,https://icml.cc/virtual/2026/poster/61246,,0
63087,FedSSM: State Space Model-based Proactive Inference for Heterogeneous Multimodal Federated Learning,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,General Machine Learning,General Machine Learning->Methodology,false,,0,0,,,0,no_github_url,,Benchmark / evaluation,Reasoning / test-time compute,,,,accuracy,medium,7,4,https://icml.cc/virtual/2026/poster/63087,,0
61241,FedScar: Correcting Geometric Bias for Flatness-Consistent Federated Learning,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Deep Learning,Deep Learning->Algorithms,false,,0,0,,,0,no_github_url,,Method / algorithm,LLM post-training; Graphs / geometry,security/safety; theory/synthetic,,,,medium,6,4,https://icml.cc/virtual/2026/poster/61241,,0
62499,FedTreeLoRA: Reconciling Statistical and Functional Heterogeneity in Federated LoRA Fine-Tuning,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Deep Learning,Deep Learning->Large Language Models,false,,0,0,,,0,no_github_url,,Position / conceptual,LLM post-training; Compression / efficiency,language/llm; security/safety,,,,medium,4,2,https://icml.cc/virtual/2026/poster/62499,https://www.alphaxiv.org/abs/2603.13282,0
66100,FedUSD: Unbiased Synthetic Data for Federated Learning,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Applications,Applications->Everything Else,false,,0,0,,,0,no_github_url,,Dataset / data resource,,theory/synthetic,,,,low,9,5,https://icml.cc/virtual/2026/poster/66100,,0
62995,FedVeer: Self-Adaptive Skew Estimation for Robust Federated Learning,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,General Machine Learning,General Machine Learning->Kernel methods,false,,0,0,,,0,no_github_url,,Dataset / data resource,,security/safety; theory/synthetic,,,accuracy,medium,6,4,https://icml.cc/virtual/2026/poster/62995,,0
66050,Federated Bilevel Performative Prediction,"Data-Centric, Causal, and Federated ML",Federated learning and distributed clients,31,federated / federated learning / clients / client,high,needs_review,Theory,Theory->Optimization,false,,0,0,,,0,no_github_url,,Position / conceptual,,security/safety; theory/synthetic,,,,low,5,4,https://icml.cc/virtual/2026/poster/66050,,0
60651,Federated Causal Inference on Multi-Site Observational Data via Propensity Score Aggregation,"Data-Centric, Causal, and Federated ML",Causal inference and causal discovery,5,causal / causality / learning causality / treatment,high,stable_seed,General Machine Learning,General Machine Learning->Causality,false,,0,0,,,0,no_github_url,,Method / algorithm,Causal / data-centric,security/safety; theory/synthetic,,,,medium,3,2,https://icml.cc/virtual/2026/poster/60651,,0
