event_id,cluster_id,cluster_label,title,topic,topic_group,themes,is_oral,award,public_total_votes,visits_last_7_days,github_stars,composite_score,cluster_distance,cluster_centrality,attention_score,url,alphaxiv_url
63008,22,gradient / networks / optimization / neural networks,Conservation Laws for Modern Neural Architectures,,Unknown,"Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.83279,0.54562,0.0,https://icml.cc/virtual/2026/poster/63008,
62989,13,scaling / test time / test / time,How much can language models memorize?,,Unknown,"Memorization, evaluation, and generalization",true,Outstanding Paper Honorable Mention,271,374,2,6.6544,0.85083,0.5403,0.46734,https://icml.cc/virtual/2026/poster/62989,https://www.alphaxiv.org/abs/2505.24832
62807,1,language / language models / llms / large language,A Formal Comparison Between Chain of Thought and Latent Thought,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute",false,,26,35,7,0.5041,0.9387,0.51581,0.04409,https://icml.cc/virtual/2026/poster/62807,https://www.alphaxiv.org/abs/2509.25239
62780,3,diffusion / generative / diffusion models / generative models,Tilt Matching for Scalable Sampling and Fine-Tuning,,Unknown,"Diffusion, flow, and generative modeling; Theory, optimization, and sampling",false,,12,2,0,0.0166,0.86503,0.53619,0.00831,https://icml.cc/virtual/2026/poster/62780,https://www.alphaxiv.org/abs/2512.21829
67052,28,position / ai / position paper / argues,Position: Certified Correctness in Neural Constraint Reasoning Requires Symbolic Integration,Deep Learning->Algorithms,Deep Learning,"AI for science, health, and biology; Agents, tools, and computer use; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.91739,0.52154,0.0,https://icml.cc/virtual/2026/poster/67052,
62597,25,cross / semantic / label / extensive,MUSE: Resolving Manifold Misalignment in Visual Tokenization via Topological Orthogonality,,Unknown,"Interpretability and mechanistic analysis; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,13,1,380,1.2046,0.9283,0.51859,0.00801,https://icml.cc/virtual/2026/poster/62597,https://www.alphaxiv.org/abs/2605.05646
62219,11,agent / agents / multi agent / multi,MASPO: Joint Prompt Optimization for LLM-based Multi-Agent Systems,,Unknown,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,33,11,24,0.6988,0.78029,0.56171,0.02754,https://icml.cc/virtual/2026/poster/62219,https://www.alphaxiv.org/abs/2605.06623
63882,14,attention / transformers / transformer / context,Prism: Spectral-Aware Block-Sparse Attention,Deep Learning->Attention Mechanisms,Deep Learning,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,17,0,27,0.6852,0.85862,0.53803,0.00937,https://icml.cc/virtual/2026/poster/63882,https://www.alphaxiv.org/abs/2602.08426
61643,6,reasoning / reinforcement / rl / reinforcement learning,Breaking the Self-Confirming Loop: Diagnosing and Mitigating Systemic Reward Bias in Self-Rewarding RL,,Unknown,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,7,0,0,0.0077,0.82291,0.54857,0.00386,https://icml.cc/virtual/2026/poster/61643,https://www.alphaxiv.org/abs/2510.08977
61503,4,visual / multimodal / reasoning / vision,Lavida-R1: Advancing Reasoning for Unified Multimodal Diffusion Language Models,,Unknown,"Diffusion language models; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,13,3,0,0.0194,0.8609,0.53738,0.00971,https://icml.cc/virtual/2026/poster/61503,https://www.alphaxiv.org/abs/2602.14147
66702,9,theory / algorithm / optimal / regret,Simultaneous Confidence Bounds for Aggregated Effects via Exact Subset Optimization,Probabilistic Methods->Monte Carlo and Sampling Methods,Probabilistic Methods,"Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,0,0,0,0.0,0.87756,0.5326,0.0,https://icml.cc/virtual/2026/poster/66702,
65457,19,action / vla / language action / vision language,LangForce: Bayesian Decomposition of Vision Language Action Models via Latent Action Queries,Applications->Robotics,Applications,"Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,189,44,69,1.1328,0.65751,0.60332,0.14155,https://icml.cc/virtual/2026/poster/65457,https://www.alphaxiv.org/abs/2601.15197
66195,14,attention / transformers / transformer / context,Sparser Block-Sparse Attention via Token Permutation,Deep Learning->Attention Mechanisms,Deep Learning,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,23,3,31,0.7236,0.81408,0.55124,0.01522,https://icml.cc/virtual/2026/poster/66195,https://www.alphaxiv.org/abs/2510.21270
67080,29,speech / audio / applications language / speech dialog,Position: *Beyond Text* The Text-Centric Bias in Foundation Models Must Be Revisited for a Speech-First Future,"Applications->Language, Speech and Dialog",Applications,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,0,0,0,0.0,0.75898,0.56851,0.0,https://icml.cc/virtual/2026/poster/67080,
63573,21,quantization / kv / memory / cache,DC-Leap: Training-Free Acceleration of dLLMs via Draft-Guided Contiguous Leaping Decoding,Deep Learning->Large Language Models,Deep Learning,"Agents, tools, and computer use; Causality and data-centric ML; Diffusion language models; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,0,0,0,0.0,0.80658,0.55353,0.0,https://icml.cc/virtual/2026/poster/63573,
62126,8,causal / causality / learning causality / treatment,A Recursive Decomposition Framework for Causal Structure Learning in the Presence of Latent Variables,General Machine Learning->Causality,General Machine Learning,"Causality and data-centric ML; Systems, efficiency, and compression",true,,1,6,1,1.6499,0.64811,0.60675,0.00565,https://icml.cc/virtual/2026/poster/62126,https://www.alphaxiv.org/abs/2605.10651
67096,28,position / ai / position paper / argues,"Position: Assistive AI requires Personalized Specialists, not Generalists","Deep Learning->Sequential Models, Time series",Deep Learning,"Agents, tools, and computer use; Robotics and world models; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.71264,0.58389,0.0,https://icml.cc/virtual/2026/poster/67096,
63484,1,language / language models / llms / large language,Addressing Semantic Blind Spots in Text-to-SQL via Component Pre-generation and AST Matching Rewards,Deep Learning->Large Language Models,Deep Learning,LLM reasoning and test-time compute,false,,0,0,0,0.0,0.86367,0.53657,0.0,https://icml.cc/virtual/2026/poster/63484,
64952,25,cross / semantic / label / extensive,MER-DG: Modality-Entropy Regularization for Multimodal Domain Generalization,"General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",false,,1,0,3,0.2784,0.85989,0.53767,0.00055,https://icml.cc/virtual/2026/poster/64952,https://www.alphaxiv.org/abs/2605.01967
65600,17,representation / machine learning / machine / general,Motion Planning in Compressed Representation Spaces,Applications->Robotics,Applications,"Agents, tools, and computer use; LLM reasoning and test-time compute; Robotics and world models; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.89938,0.52649,0.0,https://icml.cc/virtual/2026/poster/65600,
64814,14,attention / transformers / transformer / context,Rank-Aware Spectral Bounds on Attention Logits for Stable Low-Precision Training,Deep Learning->Large Language Models,Deep Learning,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.83941,0.54365,0.0,https://icml.cc/virtual/2026/poster/64814,https://www.alphaxiv.org/abs/2602.18851
64341,1,language / language models / llms / large language,Post-Hoc Merging is Not Enough: Many-Shot Model Merging with Loss-Gap Balancing,Deep Learning->Large Language Models,Deep Learning,Diffusion language models; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards,false,,0,0,0,0.0,0.94351,0.51453,0.0,https://icml.cc/virtual/2026/poster/64341,
68790,7,reinforcement learning / reinforcement / policy / rl,Synthesizing world models for bilevel planning,Reinforcement Learning->Planning,Reinforcement Learning,"Agents, tools, and computer use; Causality and data-centric ML; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Robotics and world models; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,34,5,0,0.046,0.83278,0.54562,0.02298,https://icml.cc/virtual/2026/poster/68790,https://www.alphaxiv.org/abs/2503.20124
64039,17,representation / machine learning / machine / general,Transfer Learning in Nonparametric Regression with Deep ReLU Networks,"General Machine Learning->Transfer, Multitask and Meta-learning",General Machine Learning,"Theory, optimization, and sampling",false,,0,0,0,0.0,0.89218,0.52849,0.0,https://icml.cc/virtual/2026/poster/64039,
62638,3,diffusion / generative / diffusion models / generative models,Latent-Guided Cooperative Energy-Based Models,Deep Learning->Generative Models and Autoencoders,Deep Learning,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,0,0,0,0.0,0.80933,0.55269,0.0,https://icml.cc/virtual/2026/poster/62638,
64748,17,representation / machine learning / machine / general,Delayed Momentum Aggregation: Communication-efficient Byzantine-robust Federated Learning with Partial Participation,"Optimization->Large Scale, Parallel and Distributed",Optimization,"Theory, optimization, and sampling",false,,24,3,0,0.0315,0.97898,0.50531,0.01577,https://icml.cc/virtual/2026/poster/64748,https://www.alphaxiv.org/abs/2509.02970
67144,28,position / ai / position paper / argues,Position: Ideas Should be the Center of Machine Learning Research,Social Aspects->Fairness,Social Aspects,"AI for science, health, and biology; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,63,0.8318,0.65093,0.60572,0.0,https://icml.cc/virtual/2026/poster/67144,https://www.alphaxiv.org/abs/2605.15253
65624,3,diffusion / generative / diffusion models / generative models,EigenCache: Rethinking Diffusion Acceleration as Covariance-Optimal Forecasting and Submodular Information Allocation,Deep Learning->Generative Models and Autoencoders,Deep Learning,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Systems, efficiency, and compression",false,,0,0,0,0.0,0.84733,0.54132,0.0,https://icml.cc/virtual/2026/poster/65624,
61857,1,language / language models / llms / large language,Efficient Training-Free Multi-Token Prediction via Embedding-Space Probing,Deep Learning->Large Language Models,Deep Learning,"Diffusion language models; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",false,,14,7,0,0.0273,0.87034,0.53466,0.01367,https://icml.cc/virtual/2026/poster/61857,https://www.alphaxiv.org/abs/2603.17942
63768,11,agent / agents / multi agent / multi,PDAgent: An LLM-Driven Autonomous Agent Framework Towards *In Silico* Protein Design via Directed Mutation,Applications->Health / Medicine,Applications,"AI for science, health, and biology; Agents, tools, and computer use; LLM reasoning and test-time compute; Theory, optimization, and sampling",false,,0,0,0,0.0,0.90248,0.52563,0.0,https://icml.cc/virtual/2026/poster/63768,
67162,28,position / ai / position paper / argues,Position: Sycophancy is an Educational Safety Risk: Why LLM Tutors Need Sycophancy Benchmarks,,Unknown,"AI for science, health, and biology; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",false,,1,1,0,0.0028,0.72852,0.57853,0.0014,https://icml.cc/virtual/2026/poster/67162,https://www.alphaxiv.org/abs/2605.14604
