event_id,semantic_cluster_id,semantic_cluster_label,lexical_cluster_id,lexical_cluster_label,title,topic,topic_group,themes,is_oral,award,public_total_votes,visits_last_7_days,github_stars,composite_score,semantic_distance,semantic_centrality,semantic_x,semantic_y,attention_score,url,alphaxiv_url
61222,0,multimodal / visual / modal / modality,23,interpretability / accountability / transparency / transparency interpretability,Evaluating and Steering Modality Preferences in Multi-modal LLMs,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Agents, tools, and computer use; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.71419,0.58336,-0.257351,-0.185065,0.0,https://icml.cc/virtual/2026/poster/61222,
66197,26,networks / training / deep / gradient,25,cross / semantic / label / extensive,BiCrossNet with Decoupled Dual Generators: A Parameter‑Efficient and Generalizable Few‑Shot Custom Gesture Recognition Framework,Applications->Everything Else,Applications,"Agents, tools, and computer use; Systems, efficiency, and compression",false,,0,0,0,0.0,0.89126,0.52875,0.089904,-0.138039,0.0,https://icml.cc/virtual/2026/poster/66197,
60891,0,multimodal / visual / modal / modality,4,visual / multimodal / reasoning / vision,Uncovering Grounding IDs: How External Cues Shape Multi-Modal Binding,Deep Learning->Large Language Models,Deep Learning,"LLM reasoning and test-time compute; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",false,,10,0,0,0.011,0.58902,0.62932,-0.009331,-0.433964,0.00551,https://icml.cc/virtual/2026/poster/60891,https://www.alphaxiv.org/abs/2509.24072
66205,7,theory / regression / bounds / risk,9,theory / algorithm / optimal / regret,"Asymptotic Theory of Iterated Empirical Risk Minimization, with Applications to Active Learning",Theory->Learning Theory,Theory,"Agents, tools, and computer use; Causality and data-centric ML; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,4,0,0,0.0044,0.712,0.58411,0.088035,0.345562,0.0022,https://icml.cc/virtual/2026/poster/66205,https://www.alphaxiv.org/abs/2601.23031
62384,10,continual / forgetting / continual learning / task,12,tuning / fine tuning / fine / lora,Breaking the Scale Barrier: One-Shot Knowledge Transfer via Frequency Transform,,Unknown,"Diffusion, flow, and generative modeling; Theory, optimization, and sampling",false,,0,0,0,0.0,0.66625,0.60015,0.073165,-0.066812,0.0,https://icml.cc/virtual/2026/poster/62384,
61843,11,reasoning / language / large language / language models,6,reasoning / reinforcement / rl / reinforcement learning,When to Memorize and When to Stop: Gated Recurrent Memory for Long-Context Reasoning,,Unknown,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,39,1,0,0.0447,0.6906,0.59151,-0.234576,-0.196811,0.02234,https://icml.cc/virtual/2026/poster/61843,https://www.alphaxiv.org/abs/2602.10560
61524,16,action / robotics / vla / applications robotics,10,3d / vision / applications computer / computer vision,STABLE: Simulation-Ready Tabletop Layout Generation via a Semantics–Physics Dual System,,Unknown,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Multimodal, vision-language, and video; Robotics and world models; Safety, alignment, governance, and risk",false,,7,5,0,0.0162,0.6868,0.59284,-0.091526,-0.3652,0.00811,https://icml.cc/virtual/2026/poster/61524,https://www.alphaxiv.org/abs/2605.16137
64464,24,language / language models / llms / large language,29,speech / audio / applications language / speech dialog,Stream RAG: Instant and Accurate Spoken Dialogue Systems with Streaming Tool Usage,"Applications->Language, Speech and Dialog",Applications,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",false,,19,0,0,0.0209,0.7909,0.55838,-0.220945,-0.218194,0.01047,https://icml.cc/virtual/2026/poster/64464,https://www.alphaxiv.org/abs/2510.02044
65240,18,geometric / representation / geometry / representations,17,representation / machine learning / machine / general,Polaris: Coupled Orbital Polar Embeddings for Hierarchical Concept Learning,Deep Learning->Other Representation Learning,Deep Learning,"AI for science, health, and biology; Agents, tools, and computer use; Multimodal, vision-language, and video",false,,18,36,0,0.0811,0.78036,0.56168,0.054077,-0.075502,0.04053,https://icml.cc/virtual/2026/poster/65240,https://www.alphaxiv.org/abs/2605.00265
63611,9,physics / chemistry / earth / applications chemistry,16,physics / pde / equations / pdes,Generative Neural Operators through Diffusion Last Layer,"Applications->Chemistry, Physics, and Earth Sciences",Applications,"AI for science, health, and biology; Diffusion, flow, and generative modeling; Memorization, evaluation, and generalization",false,,4,2,0,0.0078,0.71849,0.58191,0.275719,0.160216,0.0039,https://icml.cc/virtual/2026/poster/63611,https://www.alphaxiv.org/abs/2602.04139
61339,12,safety / attacks / attack / social aspects,2,attacks / attack / safety / adversarial,Safety Recovery in Reasoning Models Is Only a Few Early Steering Steps Away,,Unknown,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,3,8,1,0.1555,0.69145,0.59121,-0.335551,0.109654,0.00846,https://icml.cc/virtual/2026/poster/61339,https://www.alphaxiv.org/abs/2602.11096
61313,35,reasoning / rl / reinforcement / reinforcement learning,1,language / language models / llms / large language,Learning to Self-Verify Makes Language Models Better Reasoners,,Unknown,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",false,,37,20,13,0.6026,0.60831,0.62177,-0.42622,-0.064917,0.03739,https://icml.cc/virtual/2026/poster/61313,https://www.alphaxiv.org/abs/2602.07594
61186,7,theory / regression / bounds / risk,2,attacks / attack / safety / adversarial,Safety-Efficacy Trade Off: Robustness against Data-Poisoning,,Unknown,"Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,1,0,0.0017,0.77073,0.56474,0.239671,0.19606,0.00085,https://icml.cc/virtual/2026/poster/61186,https://www.alphaxiv.org/abs/2602.00822
64776,17,label / labels / machine / machine learning,25,cross / semantic / label / extensive,Unsupervised Process-Aware Coreset Selection for In-Context Learning,General Machine Learning->Unsupervised and Semi-supervised Learning,General Machine Learning,"Causality and data-centric ML; Diffusion, flow, and generative modeling; Theory, optimization, and sampling",false,,0,0,0,0.0,0.72741,0.5789,0.028354,-0.119875,0.0,https://icml.cc/virtual/2026/poster/64776,
67196,37,ai / position / social / position paper,23,interpretability / accountability / transparency / transparency interpretability,Position: Regulating Algorithms Is Not Enough. A Study of Content Discovery in Online Platforms,"Social Aspects->Accountability, Transparency, and Interpretability",Social Aspects,"Interpretability and mechanistic analysis; Safety, alignment, governance, and risk",false,,0,0,0,0.0,0.76913,0.56525,-0.242027,0.182962,0.0,https://icml.cc/virtual/2026/poster/67196,
61025,11,reasoning / language / large language / language models,4,visual / multimodal / reasoning / vision,MME-Reasoning: A Broad-Spectrum Benchmark for Evaluating Logical Reasoning in MLLMs,,Unknown,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video",false,,0,0,0,0.0,0.68269,0.59429,-0.27226,-0.194547,0.0,https://icml.cc/virtual/2026/poster/61025,
60913,3,attention / kv / context / cache,21,quantization / kv / memory / cache,Optimizing KV Cache Eviction from an Output Perturbation Perspective,,Unknown,"Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,3,7,0,0.0152,0.605,0.62305,-0.105721,-0.134812,0.00761,https://icml.cc/virtual/2026/poster/60913,https://www.alphaxiv.org/abs/2502.03805
65793,24,language / language models / llms / large language,1,language / language models / llms / large language,Towards Understanding Steering Strength,Theory->Deep Learning,Theory,"RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,44,14,0,0.0723,0.64166,0.60914,-0.138055,-0.020464,0.03615,https://icml.cc/virtual/2026/poster/65793,https://www.alphaxiv.org/abs/2602.02712
65584,20,transformers / attention / transformer / softmax,17,representation / machine learning / machine / general,Patterning: The Dual of Interpretability,Theory->Deep Learning,Theory,"Causality and data-centric ML; Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",false,,55,11,0,0.0793,0.70262,0.58733,0.004262,0.016257,0.03966,https://icml.cc/virtual/2026/poster/65584,https://www.alphaxiv.org/abs/2601.13548
63994,26,networks / training / deep / gradient,22,gradient / networks / optimization / neural networks,Unifying Low Dimensional Spectra in Deep Learning,Theory->Deep Learning,Theory,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Theory, optimization, and sampling",false,,0,0,0,0.0,0.7503,0.57133,0.291862,0.024299,0.0,https://icml.cc/virtual/2026/poster/63994,
61148,40,agents / agent / evaluation / agentic,11,agent / agents / multi agent / multi,Tvcache: A Tool-Value Cache for Post-Training LLM Agents,Reinforcement Learning->Everything Else,Reinforcement Learning,"Agents, tools, and computer use; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",false,,1,8,0,0.0147,0.75175,0.57086,-0.285311,0.021604,0.00735,https://icml.cc/virtual/2026/poster/61148,https://www.alphaxiv.org/abs/2602.10986
63453,34,diffusion / generative / image / generative models,3,diffusion / generative / diffusion models / generative models,Optimal Stopping in Latent Diffusion Models,Theory->Deep Learning,Theory,"Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Theory, optimization, and sampling",false,,10,2,0,0.0144,0.68775,0.59251,0.195514,0.060303,0.00721,https://icml.cc/virtual/2026/poster/63453,https://www.alphaxiv.org/abs/2510.08409
62823,13,dynamics / networks / latent / dynamical,22,gradient / networks / optimization / neural networks,Information dynamics and Memory in Neural Networks through Fisher Information Diffusion,Theory->Deep Learning,Theory,"AI for science, health, and biology; Agents, tools, and computer use; Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,0,0,0,0.0,0.65344,0.6048,0.242938,0.158677,0.0,https://icml.cc/virtual/2026/poster/62823,
62890,30,agent / multi / search / agents,11,agent / agents / multi agent / multi,Learning to Share: Selective Memory for Efficient Parallel Agentic Systems,Reinforcement Learning->Multi-agent,Reinforcement Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",false,,8,2,1,0.1508,0.67568,0.59677,-0.333729,0.029876,0.00611,https://icml.cc/virtual/2026/poster/62890,https://www.alphaxiv.org/abs/2602.05965
62492,26,networks / training / deep / gradient,22,gradient / networks / optimization / neural networks,Floating-Point Networks with Automatic Differentiation Can Represent Almost All Floating-Point Functions and Their Gradients,Theory->Deep Learning,Theory,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Theory, optimization, and sampling",false,,2,0,0,0.0022,0.8126,0.55169,0.252412,0.238118,0.0011,https://icml.cc/virtual/2026/poster/62492,https://www.alphaxiv.org/abs/2605.01702
64409,40,agents / agent / evaluation / agentic,17,representation / machine learning / machine / general,A Benchmark and Framework for Evaluating Next Action Predictions in Spreadsheets,General Machine Learning->Evaluation,General Machine Learning,"Memorization, evaluation, and generalization; Systems, efficiency, and compression",false,,0,0,0,0.0,0.74955,0.57157,-0.313253,0.008199,0.0,https://icml.cc/virtual/2026/poster/64409,
65013,37,ai / position / social / position paper,11,agent / agents / multi agent / multi,Multi-Level Strategic Classification: Incentivizing Improvement through Promotion and Relegation Dynamics,Theory->Game Theory,Theory,"Agents, tools, and computer use; Theory, optimization, and sampling",false,,0,0,0,0.0,0.8651,0.53616,-0.260055,0.345958,0.0,https://icml.cc/virtual/2026/poster/65013,https://www.alphaxiv.org/abs/2602.11439
63006,37,ai / position / social / position paper,28,position / ai / position paper / argues,Delegation and Verification under AI,Theory->Game Theory,Theory,"Safety, alignment, governance, and risk; Theory, optimization, and sampling",false,,4,0,0,0.0044,0.81843,0.54993,-0.247229,0.240012,0.0022,https://icml.cc/virtual/2026/poster/63006,https://www.alphaxiv.org/abs/2603.02961
63255,17,label / labels / machine / machine learning,17,representation / machine learning / machine / general,Probably Approximately Correct Labels,General Machine Learning->Data,General Machine Learning,"AI for science, health, and biology; Causality and data-centric ML; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",false,,18,0,14,0.5614,0.67141,0.5983,-0.04966,-0.097692,0.00992,https://icml.cc/virtual/2026/poster/63255,https://www.alphaxiv.org/abs/2506.10908
