global_review_rank,review_priority_score,review_phase,priority_reason,event_id,title,area,subarea,claim_ids,claim_themes,in_claim_queue,in_area_queue,claim_selection_reasons,area_selection_reasons,review_focus,is_oral,award,public_total_votes,github_url,github_stars,needs_manual_check_reason,taxonomy_review_status,evidence_confidence,primary_contribution_type,method_families,evaluation_settings,manual_fields_to_fill,claim_packet_links,claim_dossier_links,area_packet_link,area_briefing_link,icml_url,alphaxiv_url
199,15.315,taxonomy_boundaries,in area-validation queue; taxonomy boundary needs review; artifact-visible,64567,Semantic Tube Prediction: Beating LLM Data Efficiency with JEPA,"Graphs, Geometry, and Representation Learning",Geometric representation learning and manifolds,,,false,true,,taxonomy_boundary_cluster,,false,,44,https://github.com/galilai-group/llm-jepa,315,,needs_review,medium,Theory / proof,Graphs / geometry,language/llm,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/graphs-geometry-and-representation-learning.md,reports/area_briefing_cards/graphs-geometry-and-representation-learning.md,https://icml.cc/virtual/2026/poster/64567,https://www.alphaxiv.org/abs/2602.22617
200,15.052,taxonomy_boundaries,in area-validation queue; taxonomy boundary needs review; artifact-visible,61249,Scaling Vision Transformers for Functional MRI with Flat Maps,"AI for Science, Health, and Neuro",Spiking neural networks and neural signals,,,false,true,,taxonomy_boundary_cluster,,false,,21,https://github.com/MedARC-AI/fmri-fm,52,,needs_review,medium,Benchmark / evaluation,Agents / tool use; Transformer / attention,math/code/verifiable; vision/video,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/ai-for-science-health-and-neuro.md,reports/area_briefing_cards/ai-for-science-health-and-neuro.md,https://icml.cc/virtual/2026/poster/61249,https://www.alphaxiv.org/abs/2510.13768
201,15.003,taxonomy_boundaries,in area-validation queue; taxonomy boundary needs review; artifact-visible,61927,A Deep Learning Model of Mental Rotation Informed by Interactive VR Experiments,"Graphs, Geometry, and Representation Learning",Geometric representation learning and manifolds,,,false,true,,taxonomy_boundary_cluster,,false,,46,https://github.com/rkhz/menrot,3,,needs_review,medium,Application / domain study,Reasoning / test-time compute; Agents / tool use; Graphs / geometry,vision/video; theory/synthetic,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/graphs-geometry-and-representation-learning.md,reports/area_briefing_cards/graphs-geometry-and-representation-learning.md,https://icml.cc/virtual/2026/poster/61927,https://www.alphaxiv.org/abs/2512.13517
202,15.0,taxonomy_boundaries,in area-validation queue; taxonomy boundary needs review,64453,Dynamics Reveals Structure: Challenging the Linear Propagation Assumption,"Graphs, Geometry, and Representation Learning",Equivariant graph and geometric networks,,,false,true,,taxonomy_boundary_cluster,,false,,41,,0,,needs_review,medium,Theory / proof,Reasoning / test-time compute; Graphs / geometry,theory/synthetic,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/graphs-geometry-and-representation-learning.md,reports/area_briefing_cards/graphs-geometry-and-representation-learning.md,https://icml.cc/virtual/2026/poster/64453,https://www.alphaxiv.org/abs/2601.21601
203,15.0,taxonomy_boundaries,in area-validation queue; taxonomy boundary needs review,63757,From Directions to Regions: Decomposing Activations in Language Models via Local Geometry,"Graphs, Geometry, and Representation Learning",Geometric representation learning and manifolds,,,false,true,,taxonomy_boundary_cluster,,false,,29,,0,,needs_review,medium,Benchmark / evaluation,Compression / efficiency; Graphs / geometry,robotics/embodied; language/llm,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/graphs-geometry-and-representation-learning.md,reports/area_briefing_cards/graphs-geometry-and-representation-learning.md,https://icml.cc/virtual/2026/poster/63757,https://www.alphaxiv.org/abs/2602.02464
204,15.0,taxonomy_boundaries,in area-validation queue; taxonomy boundary needs review,62363,Learning Multi-Agent Coordination via Sheaf-ADMM,"Graphs, Geometry, and Representation Learning",Equivariant graph and geometric networks,,,false,true,,taxonomy_boundary_cluster,,false,,39,,0,,needs_review,medium,Method / algorithm,Agents / tool use; Graphs / geometry,vision/video,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/graphs-geometry-and-representation-learning.md,reports/area_briefing_cards/graphs-geometry-and-representation-learning.md,https://icml.cc/virtual/2026/poster/62363,https://www.alphaxiv.org/abs/2605.31005
205,14.792,breadth_and_sanity_checks,in claim-validation queue; artifact-visible; moderate AlphaXiv attention,65782,RDT2: Exploring the Scaling Limit of UMI Data Towards Zero-Shot Cross-Embodiment Generalization,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,Public attention mismatch,true,false,robotics_public_not_program,,"Classify the source of public attention: benchmark, demo, artifact, model release, or hype.",false,,86,https://github.com/thu-ml/RDT2,792,,stable_seed,medium,Dataset / data resource,Diffusion / flow; Compression / efficiency,vision/video; robotics/embodied; language/llm,claim: manual_claim_support/manual_taxonomy_judgment/manual_artifact_judgment,reports/claim_validation_packets/c04-public-attention-mismatch.md,reports/claim_evidence_dossiers/c04-public-attention-mismatch.md,,reports/area_briefing_cards/robotics-embodiment-and-world-models.md,https://icml.cc/virtual/2026/poster/65782,https://www.alphaxiv.org/abs/2602.03310
206,14.0,breadth_and_sanity_checks,in claim-validation queue; moderate AlphaXiv attention,66369,CaP-X: A Framework for Benchmarking and Improving Coding Agents for Robot Manipulation,"Robotics, Embodiment, and World Models",Vision-language-action models and robotic manipulation,C04,Public attention mismatch,true,false,robotics_public_not_program,,"Classify the source of public attention: benchmark, demo, artifact, model release, or hype.",false,,86,,0,,stable_seed,medium,Benchmark / evaluation,RL / policy optimization; Reasoning / test-time compute; Agents / tool use,math/code/verifiable; vision/video; robotics/embodied; language/llm; theory/synthetic,claim: manual_claim_support/manual_taxonomy_judgment/manual_artifact_judgment,reports/claim_validation_packets/c04-public-attention-mismatch.md,reports/claim_evidence_dossiers/c04-public-attention-mismatch.md,,reports/area_briefing_cards/robotics-embodiment-and-world-models.md,https://icml.cc/virtual/2026/poster/66369,https://www.alphaxiv.org/abs/2603.22435
207,13.049,breadth_and_sanity_checks,in area-validation queue; low-confidence evidence code; artifact-visible,61932,Conditional Diffusion Sampling,Generative Modeling,"Diffusion sampling, transport, and inverse problems",,,false,true,,low_evidence_code_confidence,,false,,32,https://github.com/blt2114/twisted_diffusion_sampler,49,,stable_seed,low,Method / algorithm,Diffusion / flow; Bayesian / probabilistic,,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/generative-modeling.md,reports/area_briefing_cards/generative-modeling.md,https://icml.cc/virtual/2026/poster/61932,https://www.alphaxiv.org/abs/2605.04013
208,13.035,breadth_and_sanity_checks,in area-validation queue; low-confidence evidence code; artifact-visible,64761,Intentional Updates for Streaming Reinforcement Learning,Reinforcement Learning and Control,"Core RL, offline RL, and policy optimization",,,false,true,,low_evidence_code_confidence,,false,,14,https://github.com/sharifnassab/Intentional_RL,35,,stable_seed,low,Theory / proof,RL / policy optimization,,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/reinforcement-learning-and-control.md,reports/area_briefing_cards/reinforcement-learning-and-control.md,https://icml.cc/virtual/2026/poster/64761,https://www.alphaxiv.org/abs/2604.19033
209,13.028,breadth_and_sanity_checks,in area-validation queue; low-confidence evidence code; artifact-visible,63642,Learning to Watermark in the Latent Space of Generative Models,Generative Modeling,Image/video diffusion and flow generation,,,false,true,,low_evidence_code_confidence,,false,,16,https://github.com/facebookresearch/distseal,28,,stable_seed,low,Method / algorithm,Diffusion / flow,,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/generative-modeling.md,reports/area_briefing_cards/generative-modeling.md,https://icml.cc/virtual/2026/poster/63642,https://www.alphaxiv.org/abs/2601.16140
210,13.012,breadth_and_sanity_checks,in area-validation queue; low-confidence evidence code; artifact-visible,62436,Stable Deep Reinforcement Learning via Isotropic Gaussian Representations,Reinforcement Learning and Control,"Core RL, offline RL, and policy optimization",,,false,true,,low_evidence_code_confidence,,false,,12,https://github.com/asahebpa/IsoGaussian-DRL,12,,stable_seed,low,Theory / proof,RL / policy optimization,,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/reinforcement-learning-and-control.md,reports/area_briefing_cards/reinforcement-learning-and-control.md,https://icml.cc/virtual/2026/poster/62436,https://www.alphaxiv.org/abs/2602.19373
211,13.0,breadth_and_sanity_checks,in area-validation queue; low-confidence evidence code; artifact-visible,66522,Evaluating the Representation Space of Diffusion Models via Self-Supervised Principles,Generative Modeling,Image/video diffusion and flow generation,,,false,true,,low_evidence_code_confidence,,false,,18,https://github.com/Heimine/Heimine.github.io,0,,stable_seed,low,Position / conceptual,Diffusion / flow; Graphs / geometry,,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/generative-modeling.md,reports/area_briefing_cards/generative-modeling.md,https://icml.cc/virtual/2026/poster/66522,https://www.alphaxiv.org/abs/2606.09718
212,13.0,breadth_and_sanity_checks,in area-validation queue; low-confidence evidence code,66665,Generation is Required for Data-Efficient Perception,Generative Modeling,Image/video diffusion and flow generation,,,false,true,,low_evidence_code_confidence,,false,,17,,0,,stable_seed,low,Dataset / data resource,,vision/video; theory/synthetic,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/generative-modeling.md,reports/area_briefing_cards/generative-modeling.md,https://icml.cc/virtual/2026/poster/66665,https://www.alphaxiv.org/abs/2512.08854
213,13.0,breadth_and_sanity_checks,in area-validation queue; low-confidence evidence code,63499,BiTrajDiff: Bidirectional Trajectory Generation with Diffusion Models for Offline Reinforcement Learning,Reinforcement Learning and Control,"Core RL, offline RL, and policy optimization",,,false,true,,low_evidence_code_confidence,,false,,11,,0,,stable_seed,low,Benchmark / evaluation,RL / policy optimization; Diffusion / flow,,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/reinforcement-learning-and-control.md,reports/area_briefing_cards/reinforcement-learning-and-control.md,https://icml.cc/virtual/2026/poster/63499,https://www.alphaxiv.org/abs/2506.05762
214,13.0,breadth_and_sanity_checks,in area-validation queue; low-confidence evidence code,64321,Non-Uniform Noise-to-Signal Ratio in the REINFORCE Policy-Gradient Estimator,Reinforcement Learning and Control,"Core RL, offline RL, and policy optimization",,,false,true,,low_evidence_code_confidence,,false,,7,,0,,stable_seed,low,Theory / proof,RL / policy optimization,,area: manual_validated/manual_primary_contribution_type/manual_method_family/manual_artifact_status/manual_fault_line_relevance,,,reports/validation_packets/reinforcement-learning-and-control.md,reports/area_briefing_cards/reinforcement-learning-and-control.md,https://icml.cc/virtual/2026/poster/64321,https://www.alphaxiv.org/abs/2602.01460
