event_id,title,themes,official_topic,topic_group,decision,is_oral,award,public_total_votes,visits_last_7_days,github_stars,score,url,alphaxiv_url
62008,Equivariant Covariance Tensors: Guaranteed SPD Uncertainty for Tensor-Valued Geometric Learning,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Deep Learning->Everything Else,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/62008,
62007,Towards the Training of Deeper Predictive Coding Neural Networks,"AI for science, health, and biology; Agents, tools, and computer use; Theory, optimization, and sampling","Applications->Neuroscience, Cognitive Science",Applications,Accept (regular),false,,6,0,0,0.0066,https://icml.cc/virtual/2026/poster/62007,https://www.alphaxiv.org/abs/2506.23800
61997,Torus Graphs for Large Scale Neural Phase Analysis,"AI for science, health, and biology; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards","Applications->Neuroscience, Cognitive Science",Applications,Accept (regular),false,,1,0,0,0.0011,https://icml.cc/virtual/2026/poster/61997,https://www.alphaxiv.org/abs/2606.00496
61974,From Internal Diagnosis to External Auditing: A VLM-Driven Paradigm for Data-Free Online Backdoor Defense,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",Social Aspects->Security,Social Aspects,Accept (regular),false,,3,0,0,0.0033,https://icml.cc/virtual/2026/poster/61974,https://www.alphaxiv.org/abs/2601.19448
61970,DDSVM: A Differentiable Framework for Deep Support Vector Machines with Iterative Geometry-Aware Optimization,"Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",Deep Learning->Other Representation Learning,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61970,
61943,Vision Transformer Finetuning Benefits from Non-Smooth Components,"Agents, tools, and computer use; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk",Deep Learning->Other Representation Learning,Deep Learning,Accept (regular),false,,7,0,11,0.5047,https://icml.cc/virtual/2026/poster/61943,https://www.alphaxiv.org/abs/2602.06883
61910,Sharp description of local minima in the loss landscape of high-dimensional two-layer ReLU neural networks,"Interpretability and mechanistic analysis; LLM reasoning and test-time compute; Theory, optimization, and sampling",,,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61910,https://www.alphaxiv.org/abs/2604.09412
61899,"Focus, Align, and Sustain: Counteracting Gradient Dilution in Incremental Object Detection","Multimodal, vision-language, and video; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",Applications->Computer Vision,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61899,
61883,Fair Classification with Efficient and Post-hoc Controllable Fairness-Accuracy Trade-off,"Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",Social Aspects->Fairness,Social Aspects,Accept (spotlight),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61883,
61878,PowerFlow: Unlocking the Dual Nature of LLMs via Principled Distribution Matching,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,16,0,0,0.0176,https://icml.cc/virtual/2026/poster/61878,https://www.alphaxiv.org/abs/2603.18363
61865,Dual-branch Robust Unlearnable Examples,"Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Social Aspects->Security,Social Aspects,Accept (regular),false,,3,0,1,0.1419,https://icml.cc/virtual/2026/poster/61865,https://www.alphaxiv.org/abs/2605.01718
61864,Editable Proof Sketch for Automated Theorem Proving,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",Applications->Everything Else,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61864,
61861,dgMARK: Decoding-Guided Watermarking for Diffusion Language Models,"Agents, tools, and computer use; Diffusion language models; Diffusion, flow, and generative modeling; Safety, alignment, governance, and risk",Social Aspects->Security,Social Aspects,Accept (regular),false,,1,0,0,0.0011,https://icml.cc/virtual/2026/poster/61861,https://www.alphaxiv.org/abs/2601.22985
61844,Neuromem: A Granular Decomposition of the Streaming Lifecycle in External Memory for LLMs,"AI for science, health, and biology; Agents, tools, and computer use; Memorization, evaluation, and generalization; Systems, efficiency, and compression",General Machine Learning->Evaluation,General Machine Learning,Accept (regular),false,,3,11,0,0.022,https://icml.cc/virtual/2026/poster/61844,https://www.alphaxiv.org/abs/2602.13967
61833,Skewness-Robust Causal Discovery in Location-Scale Noise Models,"Agents, tools, and computer use; Causality and data-centric ML",General Machine Learning->Causality,General Machine Learning,Accept (regular),false,,1,0,0,0.0011,https://icml.cc/virtual/2026/poster/61833,https://www.alphaxiv.org/abs/2511.14441
61823,Excited Pfaffians: Generalized Neural Wave Functions Across Structure and State,"AI for science, health, and biology; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Theory, optimization, and sampling","Applications->Chemistry, Physics, and Earth Sciences",Applications,Accept (spotlight),false,,4,3,0,0.0095,https://icml.cc/virtual/2026/poster/61823,https://www.alphaxiv.org/abs/2603.14515
61810,OOVDet: Low-Density Prior Learning for Zero-Shot Out-of-Vocabulary Object Detection,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Theory, optimization, and sampling",,,Accept (regular),false,,2,0,1,0.1408,https://icml.cc/virtual/2026/poster/61810,https://www.alphaxiv.org/abs/2601.22685
61801,Fast Byte Latent Transformer,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,45,7,0,0.0615,https://icml.cc/virtual/2026/poster/61801,https://www.alphaxiv.org/abs/2605.08044
61796,LATO: 3D Mesh Flow Matching with Structured TOpology Preserving LAtents,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; Systems, efficiency, and compression",,,Accept (regular),false,,10,7,0,0.0229,https://icml.cc/virtual/2026/poster/61796,https://www.alphaxiv.org/abs/2603.06357
61773,Revenue Efficiency of Correlated Equilibria in First Price Auctions,"LLM reasoning and test-time compute; Systems, efficiency, and compression; Theory, optimization, and sampling",Theory->Online Learning and Bandits,Theory,Accept (spotlight),true,,0,0,0,1.5,https://icml.cc/virtual/2026/poster/61773,
61769,FormAct: Agentic Source Editing for Rich-Format Document Generation,"Agents, tools, and computer use; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",Applications->Everything Else,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61769,
61761,HiPPO Zoo: Making Implicit State Space Memory Explicit,"Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Systems, efficiency, and compression","Deep Learning->Sequential Models, Time series",Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61761,
61749,VELR: Efficient Video Reward Feedback via Ensemble Latent Reward Models,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",Deep Learning->Generative Models and Autoencoders,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61749,
61748,AgentVocab: Structure-Aware Vocabulary Adaptation for Efficient LLM Agents,"Agents, tools, and computer use; LLM reasoning and test-time compute; Systems, efficiency, and compression",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61748,
61721,LLM-Guided Communication for Cooperative Multi-Agent Reinforcement Learning,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards",Reinforcement Learning->Multi-agent,Reinforcement Learning,Accept (regular),false,,1,0,2,0.2208,https://icml.cc/virtual/2026/poster/61721,https://www.alphaxiv.org/abs/2605.18077
61707,Dual Quaternion SE(3) Synchronization with Recovery Guarantees,"LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Robotics and world models; Systems, efficiency, and compression; Theory, optimization, and sampling",Theory->Optimization,Theory,Accept (regular),false,,3,1,0,0.005,https://icml.cc/virtual/2026/poster/61707,https://www.alphaxiv.org/abs/2602.00324
61684,Discriminative Attribute Graph Clustering Through Topology-Guided Contrastive Learning,"Agents, tools, and computer use",Deep Learning->Graph Neural Networks,Deep Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61684,
61683,Post-Training with Policy Gradients: Optimality and the Base Model Barrier,"LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Theory, optimization, and sampling",Deep Learning->Theory,Deep Learning,Accept (spotlight),false,,14,0,0,0.0154,https://icml.cc/virtual/2026/poster/61683,https://www.alphaxiv.org/abs/2603.06957
61666,Dual-stage Contrastive Learning-enhanced Multi-view Variational Clustering,"Safety, alignment, governance, and risk; Theory, optimization, and sampling",General Machine Learning->Clustering,General Machine Learning,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61666,
61651,Beyond Correctness: Distance-Based Social Dynamics of Multi-Agent Debate,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization",Applications->Social Sciences,Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61651,
61620,SOLAR: Self-supervised Joint Learning for Symmetric Multimodal Retrieval,"Diffusion language models; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Deep Learning->Self-Supervised Learning,Deep Learning,Accept (regular),false,,4,1,0,0.0061,https://icml.cc/virtual/2026/poster/61620,https://www.alphaxiv.org/abs/2605.15868
61617,Semantic Granularity Navigation in Image Editing,"Diffusion, flow, and generative modeling; Multimodal, vision-language, and video",Applications->Computer Vision,Applications,Accept (regular),false,,10,2,6,0.4036,https://icml.cc/virtual/2026/poster/61617,https://www.alphaxiv.org/abs/2605.21190
61609,ScaleMoE: Mixture-of-Experts for Scalable Continuous Control in Actor-Critic Reinforcement Learning,"RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression",Reinforcement Learning->Deep RL,Reinforcement Learning,Accept (spotlight),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61609,
61607,Sampled hard labels from sparse targets mislead rotation invariant algorithms,"LLM reasoning and test-time compute; Safety, alignment, governance, and risk; Theory, optimization, and sampling",Theory->Learning Theory,Theory,Accept (regular),false,,4,0,0,0.0044,https://icml.cc/virtual/2026/poster/61607,https://www.alphaxiv.org/abs/2603.20967
61561,Every Step Counts: Decoding Trajectories as Authorship Fingerprints of dLLMs,"Agents, tools, and computer use; Diffusion language models; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Safety, alignment, governance, and risk",,,Accept (regular),false,,6,0,35,0.7233,https://icml.cc/virtual/2026/poster/61561,https://www.alphaxiv.org/abs/2510.05148
61528,NeuroCLUS: A Foundation Model with Functional Clustering for Intracranial Neural Decoding,"AI for science, health, and biology; Agents, tools, and computer use; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Systems, efficiency, and compression","Applications->Neuroscience, Cognitive Science",Applications,Accept (regular),false,,0,0,0,0.0,https://icml.cc/virtual/2026/poster/61528,
61518,Investigating Advanced Reasoning of Large Language Models via Black-Box Interaction,"Agents, tools, and computer use; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Systems, efficiency, and compression",Deep Learning->Large Language Models,Deep Learning,Accept (regular),false,,7,0,3,0.285,https://icml.cc/virtual/2026/poster/61518,https://www.alphaxiv.org/abs/2508.19035
