audience,phase,rank,title,why_read,award,is_oral,public_total_votes,visits_last_7_days,github_stars,reading_score,themes,cluster_id,cluster_label,official_topic,sector_mix,authors,canonical_institutions,url,alphaxiv_url,github_url
AI for Science Researcher,optional_deep_cut,21,Dynamic Compression Flows for Neuroscience Data,"theme: AI for science, health, and biology; cluster: 27 neuroscience / cognitive / neuroscience cognitive / applications neuroscience; topic: Neuroscience; keywords: neuroscience, time series",,false,0,0,0,5.5183,"AI for science, health, and biology; Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Systems, efficiency, and compression",27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,"Applications->Neuroscience, Cognitive Science",Academia,Ganchao Wei; Daniela de Albuquerque; Miles Martinez; Shiyang Pan; John Pearson,Duke University,https://icml.cc/virtual/2026/poster/63319,,
AI for Science Researcher,optional_deep_cut,22,ViEEG: Hierarchical Visual Neural Representation for EEG Brain Decoding,"theme: AI for science, health, and biology; cluster: 27 neuroscience / cognitive / neuroscience cognitive / applications neuroscience; topic: Neuroscience; keywords: neuroscience",,false,2,0,0,5.1842,"AI for science, health, and biology; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,"Applications->Neuroscience, Cognitive Science",Academia,Minxu Liu; Donghai Guan; Chuhang Zheng; Chunwei Tian; Jie Wen; Qi Zhu,"Harbin Institute of Technology; Harbin Institute of Technology, Shenzhen; Nanjing University of Aeronautics and Astronautics; Tianjin University",https://icml.cc/virtual/2026/poster/65430,https://www.alphaxiv.org/abs/2505.12408,
AI for Science Researcher,optional_deep_cut,23,Stabilized Supralinear Networks Learn to Switch Coding Strategies Balancing Cost and Performance,"theme: AI for science, health, and biology; cluster: 27 neuroscience / cognitive / neuroscience cognitive / applications neuroscience; topic: Neuroscience; keywords: neuroscience",,false,0,0,0,5.1838,"AI for science, health, and biology; Interpretability and mechanistic analysis; Multimodal, vision-language, and video; RL for LLMs and verifiable rewards",27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,"Applications->Neuroscience, Cognitive Science",Academia; Industry,Haoyu Wang; Wei Dai; Jialun Ma; Jiawei Zhang; Jinqi Liu; Mingchen Jiang; Mingqing Xiao; Yansen Wang; Dongqi Han; Dongsheng Li; Yuguo Yu,Fudan University; Microsoft,https://icml.cc/virtual/2026/poster/62577,,
AI for Science Researcher,optional_deep_cut,24,Hyperbolic neural population geometry benefits computation,"theme: AI for science, health, and biology; cluster: 27 neuroscience / cognitive / neuroscience cognitive / applications neuroscience; topic: Neuroscience; keywords: biology",,false,3,1,0,5.1799,"AI for science, health, and biology; RL for LLMs and verifiable rewards",27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,"Applications->Neuroscience, Cognitive Science",Academia; Other / unknown,Dennis Wu; Yi-Chun Hung; Braden Yuille; James Fitzgerald; Han Liu,Northwestern; Northwestern University,https://icml.cc/virtual/2026/poster/63510,https://www.alphaxiv.org/abs/2606.10238,https://github.com/Fitzgerald-Lab-NU/hyperbolic-tuning-curve
AI for Science Researcher,optional_deep_cut,25,Self-Supervised Foundation Model for Calcium-imaging Population Dynamics,"theme: AI for science, health, and biology; cluster: 27 neuroscience / cognitive / neuroscience cognitive / applications neuroscience; topic: Neuroscience; keywords: neuroscience",,false,5,1,0,5.1798,"AI for science, health, and biology; Interpretability and mechanistic analysis",27,neuroscience / cognitive / neuroscience cognitive / applications neuroscience,"Applications->Neuroscience, Cognitive Science",Academia,Xinhong Xu; Yimeng Zhang; Qichen Qian; Yuanlong Zhang,Tsinghua University,https://icml.cc/virtual/2026/poster/63975,https://www.alphaxiv.org/abs/2604.04958,
Executive / Broad Landscape Reader,start_here,1,The Flexibility Trap: Rethinking the Value of Arbitrary Order in Diffusion Language Models,"theme: Diffusion, flow, and generative modeling, LLM reasoning and test-time compute, Systems, efficiency, and compression; cluster: 6 reasoning / reinforcement / rl / reinforcement learning; topic: Deep Learning; keywords: reasoning, diffusion, language model; official award",Outstanding Paper Award,true,92,588,212,20.6298,"Diffusion language models; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,Deep Learning->Large Language Models,Academia; Industry,Zanlin Ni; Shenzhi Wang; Yang Yue; Tianyu Yu; Weilin Zhao; Yeguo Hua; Tianyi Chen; Jun Song; YuCheng; Bo Zheng; Gao Huang,Alibaba; Tsinghua University,https://icml.cc/virtual/2026/poster/61998,https://www.alphaxiv.org/abs/2601.15165,https://github.com/LeapLabTHU/JustGRPO
Executive / Broad Landscape Reader,start_here,2,Position: The Alignment Community is Unintentionally Building a Censor’s Toolkit,"theme: Safety, alignment, governance, and risk; cluster: 28 position / ai / position paper / argues; topic: Social Aspects; keywords: safety, alignment, position; official award",Outstanding Position Paper Award,true,0,0,0,15.8931,"Safety, alignment, governance, and risk",28,position / ai / position paper / argues,Social Aspects->Alignment,Other / unknown,Sarah Ball; Phil Hackemann,Ludwig-Maximilians-Universität München,https://icml.cc/virtual/2026/poster/67118,,
Executive / Broad Landscape Reader,start_here,3,A Random Matrix Perspective on the Consistency of Diffusion Models,"theme: Diffusion, flow, and generative modeling; cluster: 3 diffusion / generative / diffusion models / generative models; topic: Deep Learning; keywords: diffusion, scaling; official award",Outstanding Paper Honorable Mention,true,14,96,0,15.6458,"Agents, tools, and computer use; Diffusion, flow, and generative modeling; Interpretability and mechanistic analysis; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Theory, optimization, and sampling",3,diffusion / generative / diffusion models / generative models,Deep Learning->Generative Models and Autoencoders,Academia,Binxu Wang; Jacob A Zavatone-Veth; Cengiz Pehlevan,Harvard University,https://icml.cc/virtual/2026/poster/62241,https://www.alphaxiv.org/abs/2602.02908,
Executive / Broad Landscape Reader,start_here,4,Position: AI/ML Deepfake Research is Misaligned with AI Generated Non-Consensual Intimate Imagery (AIG-NCII),"theme: Safety, alignment, governance, and risk; cluster: 28 position / ai / position paper / argues; topic: Social Aspects; keywords: safety, position; official award",Outstanding Position Paper Honorable Mention,true,0,0,0,15.5432,"Agents, tools, and computer use; Causality and data-centric ML; Multimodal, vision-language, and video; Safety, alignment, governance, and risk",28,position / ai / position paper / argues,Social Aspects->Safety,Academia,Qiwei Li; Wells Lucas Santo; Sarita Schoenebeck; Eric Gilbert,University of Michigan,https://icml.cc/virtual/2026/poster/67084,,
Executive / Broad Landscape Reader,start_here,5,High-accuracy sampling for diffusion models and log-concave distributions,"theme: Diffusion, flow, and generative modeling, LLM reasoning and test-time compute; keywords: diffusion; official award; oral",Outstanding Paper Award,true,9,183,0,14.7852,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Theory, optimization, and sampling",9,theory / algorithm / optimal / regret,Probabilistic Methods->Monte Carlo and Sampling Methods,Academia,Fan Chen; Sinho Chewi; Constantinos Daskalakis; Alexander Rakhlin,MIT,https://icml.cc/virtual/2026/poster/65132,https://www.alphaxiv.org/abs/2602.01338,
Executive / Broad Landscape Reader,core_depth,6,Motion Attribution for Video Generation,"theme: Diffusion, flow, and generative modeling; topic: Deep Learning; official award; oral",Outstanding Paper Honorable Mention,true,67,208,0,13.5246,"Agents, tools, and computer use; Causality and data-centric ML; Diffusion language models; Diffusion, flow, and generative modeling; Multimodal, vision-language, and video",0,video / video generation / videos / temporal,Deep Learning->Foundation Models,Academia; Industry; Other / unknown,Xindi Wu; Despoina Paschalidou; Jun Gao; Antonio Torralba; Laura Leal-Taixé; Olga Russakovsky; Sanja Fidler; Jonathan Lorraine,MIT; NVIDIA; Princeton University; UMich; University of Toronto,https://icml.cc/virtual/2026/poster/60542,https://www.alphaxiv.org/abs/2601.08828,
Executive / Broad Landscape Reader,core_depth,7,How much can language models memorize?,"cluster: 13 scaling / test time / test / time; keywords: inference, scaling, language model; official award; oral",Outstanding Paper Honorable Mention,true,271,374,2,13.4906,"Memorization, evaluation, and generalization",13,scaling / test time / test / time,,Academia; Industry,John Morris; Chawin Sitawarin; Narine Kokhlikyan; Chuan Guo; Edward Suh; Alexander Rush; Kamalika Chaudhuri; Saeed Mahloujifar,Anthropic; Cornell University; Google DeepMind; Meta; OpenAI,https://icml.cc/virtual/2026/poster/62989,https://www.alphaxiv.org/abs/2505.24832,https://github.com/SimonCao1207/LLM-Capacity
Executive / Broad Landscape Reader,core_depth,8,The Obfuscation Atlas: Mapping Where Honesty Emerges in RLVR with Deception Probes,"theme: Safety, alignment, governance, and risk; topic: Social Aspects; official award; oral",Outstanding Paper Honorable Mention,true,14,71,13,13.3023,"Interpretability and mechanistic analysis; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk",2,attacks / attack / safety / adversarial,Social Aspects->Alignment,Industry; Other / unknown,Mohammad Taufeeque; Stefan Heimersheim; Adam Gleave; Chris Cundy,FAR.AI; Google DeepMind,https://icml.cc/virtual/2026/poster/60766,https://www.alphaxiv.org/abs/2602.15515,https://github.com/AlignmentResearch/obfuscation-atlas
Executive / Broad Landscape Reader,core_depth,9,Large Language Models Explore by Latent Distilling,"theme: Diffusion, flow, and generative modeling, LLM reasoning and test-time compute, Safety, alignment, governance, and risk; cluster: 13 scaling / test time / test / time; topic: Deep Learning; keywords: reasoning, inference, benchmark, scaling",,false,23,5,45,12.3503,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",13,scaling / test time / test / time,Deep Learning->Large Language Models,Academia; Other / unknown,Yuanhao Zeng; Ao Lu; Lufei Li; Zheng Zhang; Yexin Li; Kan Ren,"ShanghaiTech University; ShanghaiTech University / BIGAI; State Key Laboratory of General Artificial Intelligence, BIGAI",https://icml.cc/virtual/2026/poster/63542,https://www.alphaxiv.org/abs/2604.24927,https://github.com/LinesHogan/tLLM
Executive / Broad Landscape Reader,core_depth,10,DSB: Dynamic Sliding Block Scheduling for Diffusion LLMs,"theme: Diffusion, flow, and generative modeling, LLM reasoning and test-time compute, Safety, alignment, governance, and risk; cluster: 21 quantization / kv / memory / cache; topic: Deep Learning; keywords: diffusion, alignment, inference, benchmark",,false,12,10,9,12.3427,"Agents, tools, and computer use; Diffusion language models; Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",21,quantization / kv / memory / cache,Deep Learning->Large Language Models,Academia,Lizhuo Luo; Shenggui Li; Yonggang Wen; Tianwei Zhang,Nanyang Technological University,https://icml.cc/virtual/2026/poster/63149,https://www.alphaxiv.org/abs/2602.05992,https://github.com/lizhuo-luo/DSB
Executive / Broad Landscape Reader,core_depth,11,Best of Both Worlds: Multimodal Reasoning and Generation via Unified Discrete Flow Matching,"theme: Diffusion, flow, and generative modeling, LLM reasoning and test-time compute, Safety, alignment, governance, and risk; cluster: 3 diffusion / generative / diffusion models / generative models; topic: Deep Learning; keywords: reasoning, alignment, benchmark, position",,false,24,9,0,12.2384,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; Memorization, evaluation, and generalization; Multimodal, vision-language, and video; Safety, alignment, governance, and risk; Systems, efficiency, and compression",3,diffusion / generative / diffusion models / generative models,Deep Learning->Generative Models and Autoencoders,Academia; Industry; Other / unknown,Onkar Susladkar; Tushar Prakash; Gayatri Deshmukh; Kiet Nguyen; Jiaxun Zhang; Adheesh Juvekar; Tianshu Bao; Lin Chai; Sparsh Mittal; Inderjit Dhillon; Ismini Lourentzou,Google; Indian Institution Technology Roorkee; Sony Research India; University of Illinois Urbana-Champaign; University of Texas at Austin,https://icml.cc/virtual/2026/poster/62331,https://www.alphaxiv.org/abs/2602.12221,
Executive / Broad Landscape Reader,core_depth,12,Depth-Breadth Synergy in RLVR: Unlocking LLM Reasoning Gains with Adaptive Exploration,"theme: Diffusion, flow, and generative modeling, LLM reasoning and test-time compute, Safety, alignment, governance, and risk; cluster: 6 reasoning / reinforcement / rl / reinforcement learning; topic: Deep Learning; keywords: reasoning, scaling, language model",,false,74,4,24,11.9319,"Diffusion, flow, and generative modeling; LLM reasoning and test-time compute; RL for LLMs and verifiable rewards; Safety, alignment, governance, and risk; Systems, efficiency, and compression; Theory, optimization, and sampling",6,reasoning / reinforcement / rl / reinforcement learning,Deep Learning->Large Language Models,Academia; Industry,Zhicheng Yang; Zhijiang Guo; Yinya Huang; Yongxin Wang; Dongchun Xie; Hanhui Li; Yiwei Wang; Xiaodan Liang; Jing Tang,"ETH Zurich; Hong Kong University of Science and Technology; Huawei; Mohamed bin Zayed University of Artificial Intelligence; SUN YAT-SEN UNIVERSITY; University of California, Merced",https://icml.cc/virtual/2026/poster/60955,https://www.alphaxiv.org/abs/2508.13755,https://github.com/yangzhch6/DARS
